4072,Quad City International Airport,Moline,United States,MLI,41.448502,-90.5075
4073,Panama City-Bay Co International Airport,Panama City,United States,PFN,30.212099,-85.6828
4074,Honiara International Airport,Honiara,Solomon Islands,HIR,-9.428,160.054993
4075,Faa'a International Airport,Papeete,French Polynesia,PPT,-17.553699,-149.606995
4076,Nauru International Airport,Nauru,Nauru,INU,-0.547458,166.919006
4077,Funafuti International Airport,Funafuti,Tuvalu,FUN,-8.525,179.195999
4078,Tolmachevo Airport,Novosibirsk,Russia,OVB,55.0126,82.650703
4081,Xieng Khouang Airport,Phon Savan,Laos,XKH,19.450001,103.157997
4083,Bismarck Municipal Airport,Bismarck,United States,BIS,46.772701,-100.746002
4084,Telluride Regional Airport,Telluride,United States,TEX,37.9538,-107.907997
4086,Mae Hong Son Airport,Mae Hong Son,Thailand,HGN,19.3013,97.9758
4087,Rapid City Regional Airport,Rapid City,United States,RAP,44.0453,-103.056999
4088,Mc Clellan-Palomar Airport,Carlsbad,United States,CLD,33.1283,-117.279999
4089,Bishop International Airport,Flint,United States,FNT,42.965401,-83.743599
4090,Francisco Bangoy International Airport,Davao,Philippines,DVO,7.12552,125.646004
4091,Madeira Airport,Funchal,Portugal,FNC,32.697899,-16.7745
4092,Maestro Wilson Fonseca Airport,Santarem,Brazil,STM,-2.424722,-54.785831
4093,Sihanoukville International Airport,Sihanoukville,Cambodia,KOS,10.5797,103.637001
4094,Ekati Airport,Ekati,Canada,YOA,64.698898,-110.614998
4095,Hawke's Bay Airport,NAPIER,New Zealand,NPE,-39.465801,176.869995
4096,Levuka Airfield,Levuka,Fiji,LEV,-17.7111,178.759003
4097,Lhasa Gonggar Airport,Lhasa,China,LXA,29.2978,90.911903
4098,Redding Municipal Airport,Redding,United States,RDD,40.508999,-122.292999
4099,Mahlon Sweet Field,Eugene,United States,EUG,44.124599,-123.211998
4100,Idaho Falls Regional Airport,Idaho Falls,United States,IDA,43.514599,-112.070999
4101,Rogue Valley International Medford Airport,Medford,United States,MFR,42.374199,-122.873001
4102,Kaikoura Airport,Kaikoura,New Zealand,KBZ,-42.424999,173.604996
4103,Roberts Field,Redmond-Bend,United States,RDM,44.254101,-121.150002
4104,Picton Aerodrome,Picton,New Zealand,PCN,-41.3461,173.955994
4105,Hosea Kutako International Airport,Windhoek,Namibia,WDH,-22.4799,17.4709
4106,Victoria Harbour Seaplane Base,Victoria,Canada,YWH,48.424986,-123.388867
4108,Yaoqiang Airport,Jinan,China,TNA,36.857201,117.216003
4109,Changzhou Benniu Airport,Changzhou,China,CZX,31.919701,119.778999
4110,Yibin Caiba Airport,Yibin,China,YBP,28.800556,104.545
4111,Roshchino International Airport,Tyumen,Russia,TJM,57.189602,65.324303
4112,Akron Canton Regional Airport,Akron,United States,CAK,40.9161,-81.4422
4113,Huntsville International Carl T Jones Field,Huntsville,United States,HSV,34.637199,-86.775101
4114,Mid Ohio Valley Regional Airport,PARKERSBURG,United States,PKB,39.3451,-81.439201
4115,Montgomery Regional (Dannelly Field) Airport,MONTGOMERY,United States,MGM,32.300598,-86.393997
4116,Tri-Cities Regional TN/VA Airport,BRISTOL,United States,TRI,36.475201,-82.407401
4117,Barkley Regional Airport,PADUCAH,United States,PAH,37.060799,-88.773804
4119,Djibouti-Ambouli Airport,Djibouti,Djibouti,JIB,11.5473,43.1595
4120,Haikou Meilan International Airport,Haikou,China,HAK,19.9349,110.459
4121,Mafia Island Airport,Mafia Island,Tanzania,MFA,-7.917478,39.668502
4124,Page Municipal Airport,Page,United States,PGA,36.926102,-111.447998
4125,Utila Airport,Utila,Honduras,UII,16.1131,-86.880302
4127,Glacier Park International Airport,Kalispell,United States,FCA,48.310501,-114.255997
4128,MBS International Airport,Saginaw,United States,MBS,43.532902,-84.079597
4129,Greater Binghamton/Edwin A Link field,Binghamton,United States,BGM,42.208698,-75.979797
4130,Baghdad International Airport,Baghdad,Iraq,BGW,33.262501,44.2346
4131,Nan Airport,Nan,Thailand,NNT,18.807899,100.782997
4132,Roi Et Airport,Roi Et,Thailand,ROI,16.1168,103.774002
4133,Buri Ram Airport,Buri Ram,Thailand,BFV,15.2295,103.252998
4135,Trat Airport,Trat,Thailand,TDX,12.2746,102.319
4136,Blythe Airport,Blythe,United States,BLH,33.619202,-114.717003
4137,Al Asad Air Base,Al Asad,Iraq,IQA,33.785599,42.4412
4138,Al Taqaddum Air Base,Al Taqaddum,Iraq,TQD,33.3381,43.597099
4139,Joint Base Balad,Al Bakr,Iraq,XQC,33.940201,44.361599
4140,Diosdado Macapagal International Airport,Angeles City,Philippines,CRK,15.186,120.559998
4141,Sandakan Airport,Sandakan,Malaysia,SDK,5.9009,118.058998
4142,Luang Namtha Airport,Luang Namtha,Laos,LXG,20.966999,101.400002
4143,Oudomsay Airport,Muang Xay,Laos,ODY,20.682699,101.994003
4144,Taoxian Airport,Shenyang,China,SHE,41.639801,123.483002
4145,Dongying Shengli Airport,Dongying,China,DOY,37.508598,118.788002
4146,John A. Osborne Airport,Geralds,Montserrat,MNI,16.791401,-62.193298
4147,Petersburg James A Johnson Airport,Petersburg,United States,PSG,56.801701,-132.945007
4148,Luoyang Airport,Luoyang,China,LYA,34.7411,112.388
4149,Xuzhou Guanyin Airport,Xuzhou,China,XUZ,34.059056,117.555278
4151,Magway Airport,Magwe,Burma,MWQ,20.1656,94.941399
4152,Kanti Airport,Khamti,Burma,KHM,25.9883,95.6744
4153,Lien Khuong Airport,Dalat,Vietnam,DLI,11.75,108.366997
4154,Dong Hoi Airport,Dong Hoi,Vietnam,VDH,17.515,106.590556
4155,Rach Gia Airport,Rach Gia,Vietnam,VKG,9.95803,105.13238
4156,Cà Mau Airport,Ca Mau,Vietnam,CAH,9.177667,105.177778
4157,Chu Lai International Airport,Chu Lai,Vietnam,VCL,15.4033,108.706001
4158,Dong Tac Airport,Tuy Hoa,Vietnam,TBB,13.0496,109.334
4159,Mae Hong Son Airport,Pai,Thailand,PYY,19.372,98.436996
4160,Bol Airport,Brac,Croatia,BWK,43.285702,16.679701
4161,Yaoundé Nsimalen International Airport,Yaounde,Cameroon,NSI,3.72256,11.5533
4162,Conakry International Airport,Conakry,Guinea,CKY,9.57689,-13.612
4165,Aachen-Merzbrück Airport,Aachen,Germany,AAH,50.823055,6.186389
4166,Karlsruhe Baden-Baden Airport,Karlsruhe/Baden-Baden,Germany,FKB,48.7794,8.0805
4167,Orlando Sanford International Airport,Sanford,United States,SFB,28.777599,-81.237503
4169,John Murtha Johnstown Cambria County Airport,Johnstown,United States,JST,40.316101,-78.8339
4170,Lukla Airport,Lukla,Nepal,LUA,27.686899,86.729698
4171,Bhojpur Airport,Bhojpur,Nepal,BHP,27.1474,87.050797
4172,Lamidanda Airport,Lamidanda,Nepal,LDN,27.253099,86.669998
4173,Jomsom Airport,Jomsom,Nepal,JMO,28.780426,83.723
4174,Manang Airport,Manang,Nepal,NGX,28.641399,84.089203
4175,Phaplu Airport,Phaplu,Nepal,PPL,27.517787,86.584454
4177,Rumjatar Airport,Rumjatar,Nepal,RUM,27.303499,86.5504
4178,Tulsipur Airport,Dang,Nepal,DNP,28.111099,82.294197
4179,Rukum Chaurjahari Airport,Rukumkot,Nepal,RUK,28.627001,82.195
4180,Jumla Airport,Jumla,Nepal,JUM,29.2742,82.193298
4182,Taplejung Airport,Taplejung,Nepal,TPJ,27.3509,87.69525
4183,Tumling Tar Airport,Tumling Tar,Nepal,TMI,27.315001,87.193298
4184,Surkhet Airport,Surkhet,Nepal,SKH,28.586,81.636002
4185,Simikot Airport,Simikot,Nepal,IMK,29.9711,81.818901
4186,Dolpa Airport,Dolpa,Nepal,DOP,28.985701,82.819099
4187,Bajhang Airport,Bajhang,Nepal,BJH,29.539,81.185402
4188,Dhangarhi Airport,Dhangarhi,Nepal,DHI,28.7533,80.581902
4189,Muan International Airport,Muan,South Korea,MWX,34.991406,126.382814
4190,Astypalaia Airport,Astypalaia,Greece,JTY,36.579899,26.375799
4191,Ikaria Airport,Ikaria,Greece,JIK,37.682701,26.347099
4192,Kalymnos Airport,Kalymnos,Greece,JKL,36.963299,26.940599
4193,Milos Airport,Milos,Greece,MLO,36.696899,24.4769
4194,Naxos Airport,Cyclades Islands,Greece,JNX,37.0811,25.368099
4195,Paros National Airport,Paros,Greece,PAS,37.020495,25.113195
4196,Kastelorizo Airport,Kastelorizo,Greece,KZS,36.141701,29.576401
4197,Marsa Alam International Airport,Marsa Alam,Egypt,RMF,25.5571,34.583698
4198,Weeze Airport,Weeze,Germany,NRN,51.602402,6.14217
4199,Francisco B. Reyes Airport,Busuanga,Philippines,USU,12.1215,120.099998
4200,Bancasi Airport,Butuan,Philippines,BXU,8.9515,125.4788
4201,Dipolog Airport,Dipolog,Philippines,DPL,8.601983,123.341875
4202,Laoag International Airport,Laoag,Philippines,LAO,18.178101,120.531998
4203,Legazpi City International Airport,Legazpi,Philippines,LGP,13.1575,123.735
4204,Labo Airport,Ozamis,Philippines,OZC,8.17851,123.842003
4206,Mactan Cebu International Airport,Cebu,Philippines,CEB,10.3075,123.978996
4207,Norden-Norddeich Airport,Norden,Germany,NOD,53.633057,7.190278
4208,Juist Airport,Juist,Germany,JUI,53.68111,7.055833
4209,Porto Seguro Airport,Porto Seguro,Brazil,BPS,-16.438601,-39.080898
4213,Iguatu Airport,Iguatu,Brazil,QIG,-6.34664,-39.2938
4214,Brigadeiro Lysias Rodrigues Airport,Palmas,Brazil,PMW,-10.2915,-48.356998
4215,Nelson Ribeiro Guimarães Airport,Caldas Novas,Brazil,CLV,-17.7253,-48.607498
4216,Missoula International Airport,Missoula,United States,MSO,46.916302,-114.091003
4217,Blackall Airport,Blackall,Australia,BKQ,-24.427799,145.429001
4218,Bundaberg Airport,Bundaberg,Australia,BDB,-24.9039,152.319
4219,Grand Canyon National Park Airport,Grand Canyon,United States,GCN,35.9524,-112.147003
4220,Sugar Land Regional Airport,Sugar Land,United States,SGR,29.622299,-95.656502
4222,Centennial Airport,Denver,United States,APA,39.570099,-104.848999
4223,Clovis Municipal Airport,Clovis,United States,CVN,34.425098,-103.079002
4224,Fort Stockton Pecos County Airport,Fort Stockton,United States,FST,30.915701,-102.916
4225,Las Vegas Municipal Airport,Las Vegas,United States,LVS,35.654202,-105.141998
4226,West Houston Airport,Houston,United States,IWS,29.818199,-95.6726
4228,Las Cruces International Airport,Las Cruces,United States,LRU,32.289398,-106.921997
4229,Stephens County Airport,Breckenridge,United States,BKD,32.719002,-98.890999
4230,Draughon Miller Central Texas Regional Airport,Temple,United States,TPL,31.1525,-97.407799
4231,Ozona Municipal Airport,Ozona,United States,OZA,30.7353,-101.203003
4235,Kaadedhdhoo Airport,Kaadedhdhoo,Maldives,KDM,0.488131,72.996902
4236,Aklavik/Freddie Carmichael Airport,Aklavik,Canada,LAK,68.223297,-135.00599
4237,Déline Airport,Deline,Canada,YWJ,65.211098,-123.435997
4238,Tulita Airport,Tulita,Canada,ZFN,64.909697,-125.572998
4239,Fort Good Hope Airport,Fort Good Hope,Canada,YGH,66.240799,-128.651001
4242,Tanna Airport,Tanna,Vanuatu,TAH,-19.455099,169.223999
4244,Paulatuk (Nora Aliqatchialuk Ruben) Airport,Paulatuk,Canada,YPC,69.360838,-124.07547
4247,El Trompillo Airport,Santa Cruz,Bolivia,SRZ,-17.8116,-63.171501
4249,Juancho E. Yrausquin Airport,Saba,Netherlands Antilles,SAB,17.645,-63.220001
4250,Eagle County Regional Airport,Vail,United States,EGE,39.642601,-106.917999
4252,Stokmarknes Skagen Airport,Stokmarknes,Norway,SKN,68.578827,15.033417
4253,Cuyahoga County Airport,Richmond Heights,United States,CGF,41.565102,-81.486397
4254,Mansfield Lahm Regional Airport,Mansfield,United States,MFD,40.8214,-82.516602
4255,Columbus Metropolitan Airport,Columbus,United States,CSG,32.5163,-84.938904
4256,Lawton Fort Sill Regional Airport,Lawton,United States,LAW,34.567699,-98.416603
4257,Northern Colorado Regional Airport,Fort Collins,United States,FNL,40.451804,-105.011
4261,Flagstaff Pulliam Airport,Flagstaff,United States,FLG,35.1385,-111.670998
4262,Lake Tahoe Airport,South Lake Tahoe,United States,TVL,38.893902,-119.995003
4263,Joslin Field Magic Valley Regional Airport,Twin Falls,United States,TWF,42.4818,-114.487999
4265,Martha's Vineyard Airport,Vineyard Haven MA,United States,MVY,41.393101,-70.614304
4268,Concord Municipal Airport,Concord NH,United States,CON,43.202702,-71.502296
4270,Groton New London Airport,Groton CT,United States,GON,41.330101,-72.045097
4271,St Cloud Regional Airport,Saint Cloud,United States,STC,45.5466,-94.059898
4272,Qinhuangdao Beidaihe Airport,Bagan,Burma,BPE,39.666389,119.058889
4273,Golden Triangle Regional Airport,Columbus Mississippi,United States,GTR,33.450298,-88.5914
4274,Nizhny Novgorod Strigino International Airport,Nizhniy Novgorod,Russia,GOJ,56.230099,43.784
4275,Bowerman Airport,Hoquiam,United States,HQM,46.971199,-123.936996
4276,Erie International Tom Ridge Field,Erie,United States,ERI,42.083127,-80.173867
4278,Barnstable Municipal Boardman Polando Field,Barnstable,United States,HYA,41.6693,-70.280403
4279,San Pedro Airport,San Pedro,Belize,SPR,17.9139,-87.9711
4280,Sedona Airport,Sedona,United States,SDX,34.848598,-111.788002
4284,Morgantown Municipal Walter L. Bill Hart Field,Morgantown,United States,MGW,39.642899,-79.916298
4285,Yeager Airport,Charleston,United States,CRW,38.3731,-81.593201
4286,Wilkes Barre Scranton International Airport,Scranton,United States,AVP,41.338501,-75.723396
4287,Bemidji Regional Airport,Bemidji,United States,BJI,47.509399,-94.933701
4289,Thangool Airport,Biloela,Australia,THG,-24.4939,150.576004
4290,Fagali'i Airport,Apia,Samoa,FGI,-13.8487,-171.740005
4291,Ballina Byron Gateway Airport,Ballina Byron Bay,Australia,BNK,-28.8339,153.561996
4292,Hector International Airport,Fargo,United States,FAR,46.9207,-96.815804
4293,Charles B. Wheeler Downtown Airport,Kansas City,United States,MKC,39.123199,-94.592796
4295,Ratanakiri Airport,Ratanakiri,Cambodia,RBE,13.73,106.987
4296,Gillette Campbell County Airport,Gillette,United States,GCC,44.3489,-105.539001
4297,Bogashevo Airport,Tomsk,Russia,TOF,56.380299,85.208298
4298,El Toro Marine Corps Air Station,Santa Ana,United States,NZJ,33.676102,-117.731003
4299,Phetchabun Airport,Phetchabun,Thailand,PHY,16.676001,101.195
4300,Chumphon Airport,Chumphon,Thailand,CJM,10.7112,99.361702
4301,Jiuzhai Huanglong Airport,Jiuzhaigou,China,JZH,32.853333,103.682222
4302,Jieyang Chaoshan International Airport,Shantou,China,SWA,23.552,116.5033
4304,Cheddi Jagan International Airport,Georgetown,Guyana,GEO,6.49855,-58.254101
4305,Guarani International Airport,Ciudad del Este,Paraguay,AGT,-25.454516,-54.842682
4306,Eugene F. Correira International Airport,Georgetown,Guyana,OGL,6.80628,-58.1059
4307,Kaieteur International Airport,Kaieteur,Guyana,KAI,5.172755,-59.491482
4308,Dunhuang Airport,Dunhuang,China,DNH,40.161098,94.809196
4309,Ancona Falconara Airport,Ancona,Italy,AOI,43.616299,13.3623
4313,Taba International Airport,Taba,Egypt,TCP,29.587799,34.778099
4314,Edward Bodden Airfield,Little Cayman,Cayman Islands,LYB,19.660161,-80.088826
4315,Milas Bodrum International Airport,Bodrum,Turkey,BJV,37.250599,27.664301
4316,Tabarka 7 Novembre Airport,Tabarka,Tunisia,TBJ,36.98,8.87694
4317,Sabiha Gökçen International Airport,Istanbul,Turkey,SAW,40.898602,29.3092
4318,University Park Airport,State College Pennsylvania,United States,SCE,40.8493,-77.848701
4319,Broome International Airport,Broome,Australia,BME,-17.9447,122.232002
4320,Newcastle Airport,Newcastle,Australia,NTL,-32.794998,151.834
4322,Klagenfurt Airport,Klagenfurt,Austria,KLU,46.642502,14.3377
4325,Hammerfest Airport,Hammerfest,Norway,HFT,70.679703,23.6686
4326,Valan Airport,Honningsvag,Norway,HVG,71.009697,25.983601
4327,Mehamn Airport,Mehamn,Norway,MEH,71.029701,27.8267
4328,Vadsø Airport,Vadsø,Norway,VDS,70.0653,29.8447
4330,Imam Khomeini International Airport,Tehran,Iran,IKA,35.4161,51.152199
4331,Mashhad International Airport,Mashhad,Iran,MHD,36.235199,59.640999
4333,Ust-Ilimsk Airport,Ust Ilimsk,Russia,UIK,58.136101,102.565002
4335,Key Field,Meridian,United States,MEI,32.3326,-88.7519
4336,Abraham Lincoln Capital Airport,Springfield,United States,SPI,39.844101,-89.677902
4338,Cortez Municipal Airport,Cortez,United States,CEZ,37.303001,-108.627998
4339,Yampa Valley Airport,Hayden,United States,HDN,40.481201,-107.218002
4340,Gallup Municipal Airport,Gallup,United States,GUP,35.511101,-108.789001
4341,Liberal Mid-America Regional Airport,Liberal,United States,LBL,37.044201,-100.959999
4342,Lamar Municipal Airport,Lamar,United States,LAA,38.069698,-102.688004
4343,Renner Field-Goodland Municipal Airport,Goodland,United States,GLD,39.370602,-101.698998
4344,Yellowstone Regional Airport,Cody,United States,COD,44.520199,-109.024002
4345,Ørsta-Volda Airport, Hovden,Orsta-Volda,Norway,"ENOV",62.18
4347,St. Mary's Airport,ST MARY\'S,United Kingdom,ISC,49.9133,-6.29167
4348,Springfield Branson National Airport,Springfield,United States,SGF,37.245701,-93.388603
4349,Narvik Framnes Airport,Narvik,Norway,NVK,68.436897,17.3867
4350,Berlevåg Airport,Berlevag,Norway,BVG,70.871399,29.034201
4351,Oslo, Fornebu Airport,Oslo,Norway,"ENFB",59.895802
4352,Norilsk-Alykel Airport,Norilsk,Russia,NSK,69.311096,87.332199
4353,Anapa Vityazevo Airport,Anapa,Russia,AAQ,45.002102,37.347301
4354,Joplin Regional Airport,Joplin,United States,JLN,37.151798,-94.498299
4355,Lehigh Valley International Airport,Allentown,United States,ABE,40.6521,-75.440804
4356,Northwest Arkansas Regional Airport,Bentonville,United States,XNA,36.281898,-94.306801
4357,Atyrau Airport,Atyrau,Kazakhstan,GUW,47.121899,51.8214
4358,Kzyl-Orda Southwest Airport,Kzyl-Orda,Kazakhstan,KZO,44.706902,65.592499
4359,South Bend Regional Airport,South Bend,United States,SBN,41.708698,-86.317299
4360,Bykovo Airport,Moscow,Russia,BKA,55.617199,38.060001
4362,Talagi Airport,Arkhangelsk,Russia,ARH,64.600304,40.716702
4363,Saratov Central Airport,Saratov,Russia,RTW,51.564999,46.0467
4364,Novy Urengoy Airport,Novy Urengoy,Russia,NUX,66.069397,76.520302
4365,Noyabrsk Airport,Noyabrsk,Russia,NOJ,63.1833,75.269997
4367,Aktau Airport,Aktau,Kazakhstan,SCO,43.8601,51.091999
4368,Ukhta Airport,Ukhta,Russia,UCT,63.566898,53.804699
4369,Usinsk Airport,Usinsk,Russia,USK,66.0047,57.367199
4370,Pechora Airport,Pechora,Russia,PEX,65.121101,57.130798
4371,Naryan Mar Airport,Naryan-Mar,Russia,NNM,67.639999,53.121899
4372,Pskov Airport,Pskov,Russia,PKV,57.783901,28.395599
4373,Kogalym International Airport,Kogalym,Russia,KGP,62.190399,74.533798
4374,Yemelyanovo Airport,Krasnoyarsk,Russia,KJA,56.172901,92.493301
4375,Sary-Arka Airport,Karaganda,Kazakhstan,KGF,49.670799,73.334396
4377,Uray Airport,Uraj,Russia,URJ,60.103298,64.826698
4379,Ivanovo South Airport,Ivanovo,Russia,IWA,56.9394,40.9408
4380,Longjia Airport,Changchun,China,CGQ,43.996201,125.684998
4381,Niigata Airport,Niigata,Japan,KIJ,37.955898,139.121002
4382,Johnston Atoll Airport,Johnston Island,Johnston Atoll,JON,16.7286,-169.533997
4383,Smith Field,Fort Wayne IN,United States,SMD,41.143398,-85.152802
4384,California Redwood Coast-Humboldt County Airport,Arcata CA,United States,ACV,40.978101,-124.109
4386,Albert J Ellis Airport,Jacksonville NC,United States,OAJ,34.829201,-77.612099
4387,Tuscaloosa Regional Airport,Tuscaloosa AL,United States,TCL,33.2206,-87.611397
4388,Dubuque Regional Airport,Dubuque IA,United States,DBQ,42.402,-90.709503
4390,Shun Tak Heliport,Hong Kong,Hong Kong,HHP,22.289371,114.152153
5404,Uru Harbour Airport,Atoifi,Solomon Islands,ATD,-8.87333,161.011002
5405,Gwaunaru'u Airport,Auki,Solomon Islands,AKS,-8.70257,160.682007
5406,Ballalae Airport,Ballalae,Solomon Islands,BAS,-6.990745,155.886656
5407,Fera/Maringe Airport,Fera Island,Solomon Islands,FRE,-8.1075,159.576996
5408,Babanakira Airport,Mbambanakira,Solomon Islands,MBU,-9.7475,159.839005
5409,Ngorangora Airport,Kirakira,Solomon Islands,IRA,-10.4497,161.897995
5410,Santa Cruz/Graciosa Bay/Luova Airport,Santa Cruz/Graciosa Bay/Luova,Solomon Islands,SCZ,-10.7203,165.794998
5411,Munda Airport,Munda,Solomon Islands,MUA,-8.32797,157.263
5412,Nusatupe Airport,Gizo,Solomon Islands,GZO,-8.09778,156.863998
5413,Mono Airport,Stirling Island,Solomon Islands,MNY,-7.41694,155.565002
5414,Rennell/Tingoa Airport,Rennell Island,Solomon Islands,RNL,-11.5339,160.063004
5415,Marau Airport,Marau,Solomon Islands,RUS,-9.86167,160.824997
5416,Suavanao Airport,Suavanao,Solomon Islands,VAO,-7.58556,158.731003
5417,Kaghau Airport,Kagau Island,Solomon Islands,KGE,-7.3305,157.585
5418,Ramata Airport,Ramata,Solomon Islands,RBV,-8.16806,157.643005
5419,Buka Airport,Buka Island,Papua New Guinea,BUA,-5.42232,154.673004
5420,Chimbu Airport,Kundiawa,Papua New Guinea,CMU,-6.02429,144.970993
5421,Daru Airport,Daru,Papua New Guinea,DAU,-9.08676,143.207993
5422,Gurney Airport,Gurney,Papua New Guinea,GUR,-10.3115,150.334
5423,Girua Airport,Girua,Papua New Guinea,PNP,-8.80454,148.309006
5424,Kimbe Airport,Hoskins,Papua New Guinea,HKN,-5.46217,150.404999
5425,Kiunga Airport,Kiunga,Papua New Guinea,UNG,-6.12571,141.281998
5426,Kikori Airport,Kikori,Papua New Guinea,KRI,-7.42438,144.250076
5427,Kerema Airport,Kerema,Papua New Guinea,KMA,-7.96361,145.770996
5428,Kavieng Airport,Kavieng,Papua New Guinea,KVG,-2.5794,150.807999
5429,Mendi Airport,Mendi,Papua New Guinea,MDU,-6.14774,143.656998
5430,Momote Airport,Momote,Papua New Guinea,MAS,-2.06189,147.423996
5431,Moro Airport,Moro,Papua New Guinea,MXH,-6.36333,143.238007
5432,Misima Island Airport,Misima Island,Papua New Guinea,MIS,-10.6892,152.837997
5433,Tari Airport,Tari,Papua New Guinea,TIZ,-5.845,142.947998
5434,Tabubil Airport,Tabubil,Papua New Guinea,TBG,-5.27861,141.225998
5435,Tokua Airport,Tokua,Papua New Guinea,RAB,-4.34046,152.380005
5436,Vanimo Airport,Vanimo,Papua New Guinea,VAI,-2.6926,141.3028
5437,Wapenamanda Airport,Wapenamanda,Papua New Guinea,WBM,-5.6433,143.895004
5438,Alluitsup Paa Heliport,Alluitsup Paa,Greenland,LLU,60.46445,-45.56917
5439,Neerlerit Inaat Airport,Neerlerit Inaat,Greenland,CNP,70.743103,-22.650499
5440,Paamiut Heliport,Paamiut,Greenland,JFR,61.992199,-49.662498
5441,Qeqertarsuaq Heliport,Qeqertarsuaq Airport,Greenland,JGO,69.251182,-53.514876
5442,Qaqortoq Heliport,Qaqortoq,Greenland,JJU,60.715684,-46.029919
5443,Maniitsoq Airport,Maniitsoq,Greenland,JSU,65.412498,-52.9394
5444,Nanortalik Heliport,Nanortalik,Greenland,JNN,60.141884,-45.232977
5445,Narsaq Heliport,Narsaq,Greenland,JNS,60.917283,-46.059923
5446,Qaanaaq Airport,Qaanaaq,Greenland,NAQ,77.488602,-69.388702
5447,Sisimiut Airport,Sisimiut,Greenland,JHS,66.951302,-53.729301
5448,Upernavik Airport,Upernavik,Greenland,JUV,72.790199,-56.1306
5449,Qaarsut Airport,Uummannaq,Greenland,JQA,70.7342,-52.696201
5450,Grímsey Airport,Grímsey,Iceland,GRY,66.5458,-18.0173
5452,Thorshofn Airport,Thorshofn,Iceland,THO,66.218498,-15.3356
5453,Vopnafjörður Airport,Vopnafjörður,Iceland,VPN,65.720596,-14.8506
5456,Whistler/Green Lake Water Aerodrome,Whistler,Canada,YWS,50.1436,-122.948997
5457,Anahim Lake Airport,Anahim Lake,Canada,YAA,52.452499,-125.303001
5458,Williams Harbour Airport,Williams Harbour,Canada,YWM,52.566898,-55.784698
5459,St. Lewis (Fox Harbour) Airport,St. Lewis,Canada,YFX,52.372799,-55.673901
5460,Port Hope Simpson Airport,Port Hope Simpson,Canada,YHA,52.528099,-56.286098
5461,Rigolet Airport,Rigolet,Canada,YRG,54.179699,-58.4575
5462,Colville Lake Airport,Colville Lake,Canada,YCK,67.0392,-126.08
5463,Whatì Airport,Whatì,Canada,YLE,63.131699,-117.246002
5464,Summer Beaver Airport,Summer Beaver,Canada,SUR,52.708599,-88.541901
5465,Wapekeka Airport,Angling Lake,Canada,YAX,53.849201,-89.579399
5466,Wunnumin Lake Airport,Wunnumin Lake,Canada,WNN,52.893902,-89.2892
5467,North Spirit Lake Airport,North Spirit Lake,Canada,YNO,52.490002,-92.9711
5468,Bearskin Lake Airport,Bearskin Lake,Canada,XBE,53.965599,-91.027199
5469,Kingfisher Lake Airport,Kingfisher Lake,Canada,KIF,53.012501,-89.855301
5470,Ogoki Post Airport,Ogoki Post,Canada,YOG,51.6586,-85.901703
5471,Poplar Hill Airport,Poplar Hill,Canada,YHP,52.1133,-94.2556
5472,Chisasibi Airport,Chisasibi,Canada,YKU,53.805599,-78.916901
5473,Tête-à-la-Baleine Airport,Tête-à-la-Baleine,Canada,ZTB,50.6744,-59.383598
5474,La Tabatière Airport,La Tabatière,Canada,ZLT,50.830799,-58.975601
5478,Cat Lake Airport,Cat Lake,Canada,YAC,51.7272,-91.824402
5479,Fort Frances Municipal Airport,Fort Frances,Canada,YAG,48.654202,-93.439697
5480,Kasabonika Airport,Kasabonika,Canada,XKS,53.5247,-88.642799
5481,Kangirsuk Airport,Kangirsuk,Canada,YKG,60.027199,-69.999199
5482,Attawapiskat Airport,Attawapiskat,Canada,YAT,52.927502,-82.4319
5484,Uranium City Airport,Uranium City,Canada,YBE,59.561401,-108.481003
5485,Lourdes de Blanc Sablon Airport,Lourdes-De-Blanc-Sablon,Canada,YBX,51.4436,-57.185299
5486,Cartwright Airport,Cartwright,Canada,YRF,53.6828,-57.041901
5487,Chesterfield Inlet Airport,Chesterfield Inlet,Canada,YCS,63.346901,-90.731102
5488,Nain Airport,Nain,Canada,YDP,56.549198,-61.680302
5489,Fort Severn Airport,Fort Severn,Canada,YER,56.018902,-87.676102
5490,Fort Albany Airport,Fort Albany,Canada,YFA,52.201401,-81.696899
5491,Fort Hope Airport,Fort Hope,Canada,YFH,51.561901,-87.907799
5492,Makkovik Airport,Makkovik,Canada,YMN,55.0769,-59.186401
5493,Texada Gillies Bay Airport,Texada,Canada,YGB,49.694199,-124.517998
5494,Gods Lake Narrows Airport,Gods Lake Narrows,Canada,YGO,54.558899,-94.491402
5495,Igloolik Airport,Igloolik,Canada,YGT,69.3647,-81.816101
5496,Kuujjuarapik Airport,Kuujjuarapik,Canada,YGW,55.281898,-77.765297
5497,Gillam Airport,Gillam,Canada,YGX,56.357498,-94.710602
5498,Grise Fiord Airport,Grise Fiord,Canada,YGZ,76.426102,-82.909203
5499,Quaqtaq Airport,Quaqtaq,Canada,YQC,61.046398,-69.617798
5500,Vancouver Harbour Water Aerodrome,Vancouver,Canada,CXH,49.294399,-123.111
5501,Nemiscau Airport,Nemiscau,Canada,YNS,51.691101,-76.135597
5502,Hopedale Airport,Hopedale,Canada,YHO,55.448299,-60.2286
5503,Chevery Airport,Chevery,Canada,YHR,50.468899,-59.6367
